,Train_filename,Gen_filename,Train_duration,Gen_duration,Difference
300,b-3_501-930_518.wav,VTTS_b-3_501-930_518.wav,3670,5364,-1694
301,b-4_2000-5164_2129.wav,VTTS_b-4_2000-5164_2129.wav,2240,2159,81
302,b-1_1-73_22.wav,VTTS_b-1_1-73_22.wav,3450,3448,2
303,b-4_2000-5164_3914.wav,VTTS_b-4_2000-5164_3914.wav,9528,9543,-15
304,b-4_1014-1100_1015.wav,VTTS_b-4_1014-1100_1015.wav,7720,6548,1172
305,b-3_6116-6215_6199.wav,VTTS_b-3_6116-6215_6199.wav,4130,3553,577
306,b-1_1717-1817_1738.wav,VTTS_b-1_1717-1817_1738.wav,6640,5840,800
307,b-3_5009-5427_5316.wav,VTTS_b-3_5009-5427_5316.wav,10670,10286,384
308,b-4_1014-1100_1030.wav,VTTS_b-4_1014-1100_1030.wav,1640,1521,119
309,b-3_6801-6900_6845.wav,VTTS_b-3_6801-6900_6845.wav,2610,2148,462
310,b-2_2413-2500_2415.wav,VTTS_b-2_2413-2500_2415.wav,4220,3785,435
311,b-4_1506-1600_1558.wav,VTTS_b-4_1506-1600_1558.wav,6530,5573,957
312,b-4_2000-5164_2400.wav,VTTS_b-4_2000-5164_2400.wav,3660,3622,38
313,b-4_2000-5164_3115.wav,VTTS_b-4_2000-5164_3115.wav,7610,11610,-4000
314,b-1_2624-2724_2639.wav,VTTS_b-1_2624-2724_2639.wav,1390,1300,90
315,b-3_4607-5008_4773.wav,VTTS_b-3_4607-5008_4773.wav,4040,4191,-151
316,b-1_2624-2724_2721.wav,VTTS_b-1_2624-2724_2721.wav,3600,3564,36
317,b-3_4425-4497_4496.wav,VTTS_b-3_4425-4497_4496.wav,2750,2682,68
318,b-2_203-304_265.wav,VTTS_b-2_203-304_265.wav,1870,2647,-777
319,b-4_2000-5164_3250.wav,VTTS_b-4_2000-5164_3250.wav,3070,3077,-7
320,b-3_2524-2854_2615.wav,VTTS_b-3_2524-2854_2615.wav,4950,6095,-1145
321,b-3_5745-5852_5823.wav,VTTS_b-3_5745-5852_5823.wav,3980,4098,-118
322,b-1_3531-3631_3582.wav,VTTS_b-1_3531-3631_3582.wav,2620,2159,461
323,b-1_2523-2623_2593.wav,VTTS_b-1_2523-2623_2593.wav,1570,1521,49
324,b-4_2000-5164_4621.wav,VTTS_b-4_2000-5164_4621.wav,2801,2775,26
325,b-2_1903-2038_2034.wav,VTTS_b-2_1903-2038_2034.wav,1890,1788,102
326,b-3_98-195_151.wav,VTTS_b-3_98-195_151.wav,3430,3053,377
327,b-3_5428-5533_5440.wav,VTTS_b-3_5428-5533_5440.wav,2860,2926,-66
328,b-1_579-649_647.wav,VTTS_b-1_579-649_647.wav,2680,1869,811
329,b-3_4104-4206_4117.wav,VTTS_b-3_4104-4206_4117.wav,3220,2833,387
330,b-4_2000-5164_3619.wav,VTTS_b-4_2000-5164_3619.wav,3076,2961,115
331,b-1_3228-3328_3244.wav,VTTS_b-1_3228-3328_3244.wav,5670,11610,-5940
332,b-1_3834-3934_3871.wav,VTTS_b-1_3834-3934_3871.wav,3020,4702,-1682
333,b-2_2311-2412_2392.wav,VTTS_b-2_2311-2412_2392.wav,1380,1300,80
334,b-3_3803-3888_3886.wav,VTTS_b-3_3803-3888_3886.wav,3950,4261,-311
335,b-1_175-275_175.wav,VTTS_b-1_175-275_175.wav,3460,4481,-1021
336,b-2_509-610_561.wav,VTTS_b-2_509-610_561.wav,2720,2914,-194
337,b-3_6801-6900_6841.wav,VTTS_b-3_6801-6900_6841.wav,4910,4772,138
338,b-3_3364-3453_3394.wav,VTTS_b-3_3364-3453_3394.wav,6270,6235,35
339,b-3_3538-3627_3570.wav,VTTS_b-3_3538-3627_3570.wav,3120,2891,229
340,b-4_501-1014_987.wav,VTTS_b-4_501-1014_987.wav,4520,4005,515
341,b-3_3715-3802_3797.wav,VTTS_b-3_3715-3802_3797.wav,4120,4307,-187
342,b-1_686-793_716.wav,VTTS_b-1_686-793_716.wav,1380,1405,-25
343,b-4_2000-5164_2708.wav,VTTS_b-4_2000-5164_2708.wav,4910,6676,-1766
344,b-1_3733-3833_3780.wav,VTTS_b-1_3733-3833_3780.wav,3410,3611,-201
345,b-4_1901-2000_1940.wav,VTTS_b-4_1901-2000_1940.wav,3110,2821,289
346,b-4_2000-5164_2525.wav,VTTS_b-4_2000-5164_2525.wav,8380,9265,-885
347,b-1_1414-1514_1423.wav,VTTS_b-1_1414-1514_1423.wav,970,1138,-168
348,b-1_2220-2320_2291.wav,VTTS_b-1_2220-2320_2291.wav,1130,1057,73
349,b-3_3279-3363_3352.wav,VTTS_b-3_3279-3363_3352.wav,5930,5271,659
350,b-3_4498-4605_4592.wav,VTTS_b-3_4498-4605_4592.wav,7000,6385,615
351,b-4_401-500_484.wav,VTTS_b-4_401-500_484.wav,6880,6118,762
352,b-1_3127-3227_3219.wav,VTTS_b-1_3127-3227_3219.wav,2390,6339,-3949
353,b-4_2000-5164_3677.wav,VTTS_b-4_2000-5164_3677.wav,4092,3994,98
354,b-3_6501-6600_6555.wav,VTTS_b-3_6501-6600_6555.wav,5650,7198,-1548
355,b-3_2524-2854_2702.wav,VTTS_b-3_2524-2854_2702.wav,7830,6455,1375
356,b-4_2000-5164_4153.wav,VTTS_b-4_2000-5164_4153.wav,3467,3239,228
357,b-1_1515-1615_1530.wav,VTTS_b-1_1515-1615_1530.wav,2630,2276,354
358,b-3_3628-3714_3709.wav,VTTS_b-3_3628-3714_3709.wav,3990,3878,112
359,b-4_1014-1100_1096.wav,VTTS_b-4_1014-1100_1096.wav,6110,5433,677
360,b-2_1-100_72.wav,VTTS_b-2_1-100_72.wav,1730,2531,-801
361,b-3_2000-2088_2015.wav,VTTS_b-3_2000-2088_2015.wav,5430,5735,-305
362,b-1_1313-1413_1356.wav,VTTS_b-1_1313-1413_1356.wav,3530,3274,256
363,b-4_1221-1300_1252.wav,VTTS_b-4_1221-1300_1252.wav,1550,1567,-17
364,b-4_2000-5164_2410.wav,VTTS_b-4_2000-5164_2410.wav,3410,3320,90
365,b-1_2725-2825_2764.wav,VTTS_b-1_2725-2825_2764.wav,5720,7523,-1803
366,b-1_4394-4429_4423.wav,VTTS_b-1_4394-4429_4423.wav,3480,11610,-8130
367,b-1_3228-3328_3262.wav,VTTS_b-1_3228-3328_3262.wav,1970,1916,54
368,b-4_2000-5164_4021.wav,VTTS_b-4_2000-5164_4021.wav,6117,6200,-83
369,b-1_1919-2017_1970.wav,VTTS_b-1_1919-2017_1970.wav,4110,3715,395
370,b-2_713-814_793.wav,VTTS_b-2_713-814_793.wav,3020,3506,-486
371,b-3_6016-6115_6043.wav,VTTS_b-3_6016-6115_6043.wav,1420,1312,108
372,b-4_2000-5164_2771.wav,VTTS_b-4_2000-5164_2771.wav,4250,4098,152
373,b-4_2000-5164_3418.wav,VTTS_b-4_2000-5164_3418.wav,6058,9172,-3114
374,b-4_501-1014_650.wav,VTTS_b-4_501-1014_650.wav,6600,6049,551
375,b-1_794-1009_811.wav,VTTS_b-1_794-1009_811.wav,5040,5108,-68
376,b-3_3715-3802_3801.wav,VTTS_b-3_3715-3802_3801.wav,5040,5747,-707
377,b-2_2311-2412_2384.wav,VTTS_b-2_2311-2412_2384.wav,1020,894,126
378,b-3_2177-2266_2247.wav,VTTS_b-3_2177-2266_2247.wav,4010,3936,74
379,b-3_3025-3111_3085.wav,VTTS_b-3_3025-3111_3085.wav,6100,6316,-216
380,b-3_4104-4206_4138.wav,VTTS_b-3_4104-4206_4138.wav,8560,9520,-960
381,b-2_2311-2412_2321.wav,VTTS_b-2_2311-2412_2321.wav,1530,1533,-3
382,b-3_1079-1320_1270.wav,VTTS_b-3_1079-1320_1270.wav,5230,5085,145
383,b-4_1901-2000_1927.wav,VTTS_b-4_1901-2000_1927.wav,4390,4052,338
384,b-3_3279-3363_3296.wav,VTTS_b-3_3279-3363_3296.wav,4040,4156,-116
385,b-1_3329-3429_3423.wav,VTTS_b-1_3329-3429_3423.wav,2420,2403,17
386,b-4_501-1014_989.wav,VTTS_b-4_501-1014_989.wav,3360,3483,-123
387,b-4_2000-5164_2684.wav,VTTS_b-4_2000-5164_2684.wav,2167,4795,-2628
388,b-4_2000-5164_3094.wav,VTTS_b-4_2000-5164_3094.wav,3527,6235,-2708
389,b-1_1313-1413_1368.wav,VTTS_b-1_1313-1413_1368.wav,3620,2972,648
390,b-4_2000-5164_4483.wav,VTTS_b-4_2000-5164_4483.wav,3368,3855,-487
391,b-1_3430-3530_3524.wav,VTTS_b-1_3430-3530_3524.wav,2700,3762,-1062
392,b-4_1221-1300_1289.wav,VTTS_b-4_1221-1300_1289.wav,2030,2043,-13
393,b-4_2000-5164_3706.wav,VTTS_b-4_2000-5164_3706.wav,5460,5422,38
394,b-4_2000-5164_3845.wav,VTTS_b-4_2000-5164_3845.wav,10432,10553,-121
395,b-4_2000-5164_4892.wav,VTTS_b-4_2000-5164_4892.wav,1810,1625,185
396,b-3_980-1077_986.wav,VTTS_b-3_980-1077_986.wav,3050,2659,391
397,b-1_794-1009_1004.wav,VTTS_b-1_794-1009_1004.wav,3440,3262,178
398,b-1_4142-4177_4167.wav,VTTS_b-1_4142-4177_4167.wav,2590,3007,-417
399,b-3_5428-5533_5485.wav,VTTS_b-3_5428-5533_5485.wav,3170,3123,47
400,b-4_2000-5164_2984.wav,VTTS_b-4_2000-5164_2984.wav,4330,4272,58
401,b-4_1301-1400_1384.wav,VTTS_b-4_1301-1400_1384.wav,6020,7605,-1585
402,b-3_1568-1665_1620.wav,VTTS_b-3_1568-1665_1620.wav,1180,1451,-271
403,b-4_2000-5164_4105.wav,VTTS_b-4_2000-5164_4105.wav,3896,4307,-411
404,b-4_1101-1220_1119.wav,VTTS_b-4_1101-1220_1119.wav,2230,1846,384
405,b-3_5639-5744_5672.wav,VTTS_b-3_5639-5744_5672.wav,4600,4818,-218
406,b-4_2000-5164_2414.wav,VTTS_b-4_2000-5164_2414.wav,4570,4563,7
407,b-4_2000-5164_3780.wav,VTTS_b-4_2000-5164_3780.wav,6400,6385,15
408,b-4_2000-5164_3850.wav,VTTS_b-4_2000-5164_3850.wav,3238,3181,57
409,b-3_1568-1665_1637.wav,VTTS_b-3_1568-1665_1637.wav,2850,2786,64
410,b-4_2000-5164_5016.wav,VTTS_b-4_2000-5164_5016.wav,5573,5050,523
411,b-3_3628-3714_3674.wav,VTTS_b-3_3628-3714_3674.wav,10350,9195,1155
412,b-4_2000-5164_2846.wav,VTTS_b-4_2000-5164_2846.wav,7910,8777,-867
413,b-3_5009-5427_5152.wav,VTTS_b-3_5009-5427_5152.wav,4540,11610,-7070
414,b-1_4358-4393_4373.wav,VTTS_b-1_4358-4393_4373.wav,2440,2508,-68
415,b-2_917-1018_926.wav,VTTS_b-2_917-1018_926.wav,1250,1660,-410
416,b-1_3531-3631_3603.wav,VTTS_b-1_3531-3631_3603.wav,2080,2055,25
417,b-3_1321-1568_1565.wav,VTTS_b-3_1321-1568_1565.wav,4730,4249,481
418,b-1_2927-3025_2975.wav,VTTS_b-1_2927-3025_2975.wav,3230,3355,-125
419,b-2_815-916_845.wav,VTTS_b-2_815-916_845.wav,2270,2194,76
420,b-3_5009-5427_5087.wav,VTTS_b-3_5009-5427_5087.wav,10310,11610,-1300
421,b-3_5009-5427_5177.wav,VTTS_b-3_5009-5427_5177.wav,2990,3216,-226
422,b-4_2000-5164_3505.wav,VTTS_b-4_2000-5164_3505.wav,6830,11610,-4780
423,b-1_3329-3429_3370.wav,VTTS_b-1_3329-3429_3370.wav,2740,2612,128
424,b-3_1321-1568_1336.wav,VTTS_b-3_1321-1568_1336.wav,2020,2078,-58
425,b-2_815-916_864.wav,VTTS_b-2_815-916_864.wav,1170,1219,-49
426,b-1_686-793_792.wav,VTTS_b-1_686-793_792.wav,1900,1904,-4
427,b-2_1699-1800_1716.wav,VTTS_b-2_1699-1800_1716.wav,1440,1428,12
428,b-3_6116-6215_6157.wav,VTTS_b-3_6116-6215_6157.wav,3580,3529,51
429,b-4_2000-5164_2079.wav,VTTS_b-4_2000-5164_2079.wav,6755,7175,-420
430,b-3_196-293_254.wav,VTTS_b-3_196-293_254.wav,5270,5236,34
431,b-4_2000-5164_3033.wav,VTTS_b-4_2000-5164_3033.wav,7303,9334,-2031
432,b-3_1862-1959_1960.wav,VTTS_b-3_1862-1959_1960.wav,2900,3123,-223
433,b-1_1515-1615_1601.wav,VTTS_b-1_1515-1615_1601.wav,1300,1231,69
434,b-1_2422-2522_2445.wav,VTTS_b-1_2422-2522_2445.wav,1770,1660,110
435,b-3_3025-3111_3037.wav,VTTS_b-3_3025-3111_3037.wav,2880,2635,245
436,b-4_2000-5164_3400.wav,VTTS_b-4_2000-5164_3400.wav,9471,9660,-189
437,b-2_1699-1800_1704.wav,VTTS_b-2_1699-1800_1704.wav,2190,2159,31
438,b-3_1079-1320_1085.wav,VTTS_b-3_1079-1320_1085.wav,7320,7674,-354
439,b-3_4207-4314_4218.wav,VTTS_b-3_4207-4314_4218.wav,10680,11610,-930
440,b-1_2523-2623_2615.wav,VTTS_b-1_2523-2623_2615.wav,1650,1881,-231
441,b-3_3025-3111_3032.wav,VTTS_b-3_3025-3111_3032.wav,3690,3936,-246
442,b-1_2523-2623_2534.wav,VTTS_b-1_2523-2623_2534.wav,2970,2972,-2
443,b-3_980-1077_1074.wav,VTTS_b-3_980-1077_1074.wav,2590,2334,256
444,b-4_1221-1300_1237.wav,VTTS_b-4_1221-1300_1237.wav,3630,4435,-805
445,b-2_101-202_168.wav,VTTS_b-2_101-202_168.wav,1870,1811,59
446,b-3_1764-1861_1804.wav,VTTS_b-3_1764-1861_1804.wav,5680,5085,595
447,b-1_2422-2522_2499.wav,VTTS_b-1_2422-2522_2499.wav,2420,2392,28
448,b-2_1427-1562_1461.wav,VTTS_b-2_1427-1562_1461.wav,4100,4690,-590
449,b-2_917-1018_955.wav,VTTS_b-2_917-1018_955.wav,2590,2357,233
450,b-3_2350-2433_2413.wav,VTTS_b-3_2350-2433_2413.wav,3970,3820,150
451,b-3_4315-4424_4325.wav,VTTS_b-3_4315-4424_4325.wav,5160,4574,586
452,b-1_1313-1413_1383.wav,VTTS_b-1_1313-1413_1383.wav,1850,1649,201
453,b-1_3430-3530_3463.wav,VTTS_b-1_3430-3530_3463.wav,3960,4214,-254
454,b-3_1666-1763_1682.wav,VTTS_b-3_1666-1763_1682.wav,1420,1544,-124
455,b-1_3329-3429_3382.wav,VTTS_b-1_3329-3429_3382.wav,1100,1173,-73
456,b-4_2000-5164_2809.wav,VTTS_b-4_2000-5164_2809.wav,3060,2810,250
457,b-3_4207-4314_4234.wav,VTTS_b-3_4207-4314_4234.wav,2770,2694,76
458,b-1_1919-2017_1943.wav,VTTS_b-1_1919-2017_1943.wav,3120,2949,171
459,b-2_1597-1698_1659.wav,VTTS_b-2_1597-1698_1659.wav,2200,2009,191
460,b-3_2943-3024_3020.wav,VTTS_b-3_2943-3024_3020.wav,3110,3216,-106
461,b-4_2000-5164_4076.wav,VTTS_b-4_2000-5164_4076.wav,4366,5445,-1079
462,b-1_478-578_554.wav,VTTS_b-1_478-578_554.wav,1550,1370,180
463,b-4_2000-5164_4000.wav,VTTS_b-4_2000-5164_4000.wav,3525,3564,-39
464,b-3_6016-6115_6091.wav,VTTS_b-3_6016-6115_6091.wav,5450,5689,-239
465,b-1_2119-2219_2128.wav,VTTS_b-1_2119-2219_2128.wav,2390,2310,80
466,b-4_501-1014_662.wav,VTTS_b-4_501-1014_662.wav,2640,2635,5
467,b-3_4104-4206_4193.wav,VTTS_b-3_4104-4206_4193.wav,2290,2310,-20
468,b-1_3026-3126_3028.wav,VTTS_b-1_3026-3126_3028.wav,2020,1846,174
469,b-4_2000-5164_3357.wav,VTTS_b-4_2000-5164_3357.wav,2422,3541,-1119
470,b-3_294-391_362.wav,VTTS_b-3_294-391_362.wav,4280,3982,298
471,b-1_2422-2522_2432.wav,VTTS_b-1_2422-2522_2432.wav,1780,1393,387
472,b-1_3531-3631_3574.wav,VTTS_b-1_3531-3631_3574.wav,1320,1335,-15
473,b-4_2000-5164_3840.wav,VTTS_b-4_2000-5164_3840.wav,4654,4574,80
474,b-3_4315-4424_4329.wav,VTTS_b-3_4315-4424_4329.wav,4260,3576,684
475,b-3_2524-2854_2822.wav,VTTS_b-3_2524-2854_2822.wav,1170,1091,79
476,b-3_1960-2000_1976.wav,VTTS_b-3_1960-2000_1976.wav,2360,2241,119
477,b-4_2000-5164_2053.wav,VTTS_b-4_2000-5164_2053.wav,8830,8557,273
478,b-3_6301-6400_6326.wav,VTTS_b-3_6301-6400_6326.wav,1580,1509,71
479,b-4_2000-5164_4141.wav,VTTS_b-4_2000-5164_4141.wav,2034,1939,95
480,b-4_2000-5164_4511.wav,VTTS_b-4_2000-5164_4511.wav,5682,6780,-1098
481,b-3_5009-5427_5257.wav,VTTS_b-3_5009-5427_5257.wav,1590,1451,139
482,b-1_3632-3732_3684.wav,VTTS_b-1_3632-3732_3684.wav,4450,4574,-124
483,b-4_501-1014_563.wav,VTTS_b-4_501-1014_563.wav,4180,4435,-255
484,b-2_1019-1120_1072.wav,VTTS_b-2_1019-1120_1072.wav,5190,3309,1881
485,b-3_392-500_435.wav,VTTS_b-3_392-500_435.wav,4930,5108,-178
486,b-4_2000-5164_4934.wav,VTTS_b-4_2000-5164_4934.wav,5272,4911,361
487,b-4_2000-5164_4596.wav,VTTS_b-4_2000-5164_4596.wav,3668,3344,324
488,b-1_1212-1312_1291.wav,VTTS_b-1_1212-1312_1291.wav,1060,1022,38
489,b-2_2209-2310_2293.wav,VTTS_b-2_2209-2310_2293.wav,1340,1544,-204
490,b-1_1111-1211_1126.wav,VTTS_b-1_1111-1211_1126.wav,2410,2844,-434
491,b-4_2000-5164_2097.wav,VTTS_b-4_2000-5164_2097.wav,4505,5085,-580
492,b-3_6701-6800_6729.wav,VTTS_b-3_6701-6800_6729.wav,9840,8475,1365
493,b-3_5009-5427_5304.wav,VTTS_b-3_5009-5427_5304.wav,3920,3901,19
494,b-3_501-930_692.wav,VTTS_b-3_501-930_692.wav,5450,5445,5
495,b-3_2177-2266_2195.wav,VTTS_b-3_2177-2266_2195.wav,8140,7674,466
496,b-1_686-793_786.wav,VTTS_b-1_686-793_786.wav,1700,1556,144
497,b-1_3127-3227_3149.wav,VTTS_b-1_3127-3227_3149.wav,4320,4180,140
498,b-2_407-508_424.wav,VTTS_b-2_407-508_424.wav,2460,1985,475
499,b-3_5853-5956_5900.wav,VTTS_b-3_5853-5956_5900.wav,4210,5573,-1363
500,b-4_2000-5164_4690.wav,VTTS_b-4_2000-5164_4690.wav,9084,8348,736
501,b-1_4106-4141_4138.wav,VTTS_b-1_4106-4141_4138.wav,2570,4052,-1482
502,b-4_1221-1300_1297.wav,VTTS_b-4_1221-1300_1297.wav,7320,7152,168
503,b-3_1568-1665_1599.wav,VTTS_b-3_1568-1665_1599.wav,6260,6351,-91
504,b-3_2855-2942_2929.wav,VTTS_b-3_2855-2942_2929.wav,3070,3088,-18
505,b-4_2000-5164_2135.wav,VTTS_b-4_2000-5164_2135.wav,6420,7384,-964
506,b-2_1-100_20.wav,VTTS_b-2_1-100_20.wav,2040,2159,-119
507,b-4_1901-2000_1966.wav,VTTS_b-4_1901-2000_1966.wav,3630,3738,-108
508,b-4_1301-1400_1306.wav,VTTS_b-4_1301-1400_1306.wav,1990,1741,249
509,b-3_3715-3802_3747.wav,VTTS_b-3_3715-3802_3747.wav,5500,5724,-224
510,b-3_5428-5533_5481.wav,VTTS_b-3_5428-5533_5481.wav,3030,2937,93
511,b-1_2725-2825_2751.wav,VTTS_b-1_2725-2825_2751.wav,1180,1126,54
512,b-4_2000-5164_3329.wav,VTTS_b-4_2000-5164_3329.wav,3049,3506,-457
513,b-4_2000-5164_5074.wav,VTTS_b-4_2000-5164_5074.wav,3123,3135,-12
514,b-4_2000-5164_2451.wav,VTTS_b-4_2000-5164_2451.wav,5100,5178,-78
515,b-4_53-150_80.wav,VTTS_b-4_53-150_80.wav,8470,8081,389
516,b-4_2000-5164_5134.wav,VTTS_b-4_2000-5164_5134.wav,982,906,76
517,b-2_1801-1902_1895.wav,VTTS_b-2_1801-1902_1895.wav,1270,1300,-30
518,b-1_3733-3833_3804.wav,VTTS_b-1_3733-3833_3804.wav,1260,1324,-64
519,b-4_2000-5164_5143.wav,VTTS_b-4_2000-5164_5143.wav,12460,11610,850
520,b-3_2177-2266_2261.wav,VTTS_b-3_2177-2266_2261.wav,5320,5422,-102
521,b-2_1699-1800_1732.wav,VTTS_b-2_1699-1800_1732.wav,4360,3390,970
522,b-2_1903-2038_1999.wav,VTTS_b-2_1903-2038_1999.wav,3690,3878,-188
523,b-3_501-930_702.wav,VTTS_b-3_501-930_702.wav,3790,4063,-273
524,b-3_501-930_597.wav,VTTS_b-3_501-930_597.wav,5760,6571,-811
525,b-1_1010-1110_1030.wav,VTTS_b-1_1010-1110_1030.wav,2560,2264,296
526,b-4_2000-5164_2856.wav,VTTS_b-4_2000-5164_2856.wav,1435,1289,146
527,b-3_4607-5008_4818.wav,VTTS_b-3_4607-5008_4818.wav,4670,5422,-752
528,b-3_1862-1959_1875.wav,VTTS_b-3_1862-1959_1875.wav,4560,4551,9
529,b-3_2177-2266_2220.wav,VTTS_b-3_2177-2266_2220.wav,5110,5097,13
530,b-4_501-1014_612.wav,VTTS_b-4_501-1014_612.wav,3120,3181,-61
531,b-2_1019-1120_1081.wav,VTTS_b-2_1019-1120_1081.wav,2960,4133,-1173
532,b-3_5745-5852_5794.wav,VTTS_b-3_5745-5852_5794.wav,6730,6432,298
533,b-1_1717-1817_1742.wav,VTTS_b-1_1717-1817_1742.wav,2280,2148,132
534,b-3_294-391_312.wav,VTTS_b-3_294-391_312.wav,5480,4783,697
535,b-2_917-1018_965.wav,VTTS_b-2_917-1018_965.wav,3150,3135,15
536,b-3_4607-5008_4661.wav,VTTS_b-3_4607-5008_4661.wav,3350,3193,157
537,b-4_2000-5164_3232.wav,VTTS_b-4_2000-5164_3232.wav,6927,7233,-306
538,b-2_2413-2500_2431.wav,VTTS_b-2_2413-2500_2431.wav,4740,4702,38
539,b-3_3538-3627_3594.wav,VTTS_b-3_3538-3627_3594.wav,8630,8243,387
540,b-4_2000-5164_3634.wav,VTTS_b-4_2000-5164_3634.wav,5191,5793,-602
541,b-4_1707-1813_1713.wav,VTTS_b-4_1707-1813_1713.wav,2430,2368,62
542,b-2_1903-2038_1934.wav,VTTS_b-2_1903-2038_1934.wav,6180,5759,421
543,b-4_2000-5164_2064.wav,VTTS_b-4_2000-5164_2064.wav,5870,6177,-307
544,b-3_1-97_87.wav,VTTS_b-3_1-97_87.wav,6750,5933,817
545,b-4_2000-5164_4818.wav,VTTS_b-4_2000-5164_4818.wav,6517,6316,201
546,b-1_4358-4393_4386.wav,VTTS_b-1_4358-4393_4386.wav,6550,7012,-462
547,b-3_2943-3024_3013.wav,VTTS_b-3_2943-3024_3013.wav,3720,4075,-355
548,b-2_917-1018_932.wav,VTTS_b-2_917-1018_932.wav,3250,5085,-1835
549,b-3_2434-2523_2451.wav,VTTS_b-3_2434-2523_2451.wav,7950,7732,218
550,b-2_611-712_647.wav,VTTS_b-2_611-712_647.wav,7060,6026,1034
551,b-4_1014-1100_1050.wav,VTTS_b-4_1014-1100_1050.wav,4930,4621,309
552,b-4_1707-1813_1737.wav,VTTS_b-4_1707-1813_1737.wav,3320,2810,510
553,b-3_3538-3627_3621.wav,VTTS_b-3_3538-3627_3621.wav,4060,4342,-282
554,b-2_1019-1120_1106.wav,VTTS_b-2_1019-1120_1106.wav,4150,4412,-262
555,b-1_74-174_143.wav,VTTS_b-1_74-174_143.wav,2650,2299,351
556,b-4_2000-5164_5158.wav,VTTS_b-4_2000-5164_5158.wav,2775,2682,93
557,b-3_1321-1568_1516.wav,VTTS_b-3_1321-1568_1516.wav,2570,2740,-170
558,b-1_2725-2825_2733.wav,VTTS_b-1_2725-2825_2733.wav,950,836,114
559,b-2_509-610_539.wav,VTTS_b-2_509-610_539.wav,1520,1254,266
560,b-4_501-1014_815.wav,VTTS_b-4_501-1014_815.wav,4180,3367,813
561,b-3_3803-3888_3856.wav,VTTS_b-3_3803-3888_3856.wav,6800,6583,217
562,b-4_401-500_451.wav,VTTS_b-4_401-500_451.wav,5920,5561,359
563,b-3_4104-4206_4173.wav,VTTS_b-3_4104-4206_4173.wav,9580,9358,222
564,b-3_6116-6215_6210.wav,VTTS_b-3_6116-6215_6210.wav,1440,1347,93
565,b-4_2000-5164_2488.wav,VTTS_b-4_2000-5164_2488.wav,3260,4702,-1442
566,b-4_2000-5164_4471.wav,VTTS_b-4_2000-5164_4471.wav,8671,9276,-605
567,b-4_2000-5164_4169.wav,VTTS_b-4_2000-5164_4169.wav,7449,7129,320
568,b-4_2000-5164_4466.wav,VTTS_b-4_2000-5164_4466.wav,3770,4005,-235
569,b-3_2855-2942_2912.wav,VTTS_b-3_2855-2942_2912.wav,4010,4017,-7
570,b-1_3329-3429_3335.wav,VTTS_b-1_3329-3429_3335.wav,1500,1370,130
571,b-3_5009-5427_5124.wav,VTTS_b-3_5009-5427_5124.wav,7240,8557,-1317
572,b-4_2000-5164_3153.wav,VTTS_b-4_2000-5164_3153.wav,9973,9172,801
573,b-4_2000-5164_3124.wav,VTTS_b-4_2000-5164_3124.wav,8248,8243,5
574,b-2_1019-1120_1078.wav,VTTS_b-2_1019-1120_1078.wav,1000,1440,-440
575,b-4_1401-1505_1428.wav,VTTS_b-4_1401-1505_1428.wav,6300,5178,1122
576,b-3_2524-2854_2673.wav,VTTS_b-3_2524-2854_2673.wav,7600,8522,-922
577,b-4_2000-5164_4695.wav,VTTS_b-4_2000-5164_4695.wav,7758,7488,270
578,b-3_3454-3537_3463.wav,VTTS_b-3_3454-3537_3463.wav,4470,4981,-511
579,b-3_4104-4206_4130.wav,VTTS_b-3_4104-4206_4130.wav,830,824,6
580,b-3_6900-7016_6903.wav,VTTS_b-3_6900-7016_6903.wav,4730,4470,260
581,b-1_1010-1110_1054.wav,VTTS_b-1_1010-1110_1054.wav,4930,4063,867
582,b-1_3531-3631_3605.wav,VTTS_b-1_3531-3631_3605.wav,3640,3506,134
583,b-3_4607-5008_4615.wav,VTTS_b-3_4607-5008_4615.wav,3290,3042,248
584,b-4_1301-1400_1364.wav,VTTS_b-4_1301-1400_1364.wav,6870,6873,-3
585,b-3_392-500_426.wav,VTTS_b-3_392-500_426.wav,3090,2995,95
586,b-3_3279-3363_3349.wav,VTTS_b-3_3279-3363_3349.wav,5950,5550,400
587,b-3_4607-5008_4619.wav,VTTS_b-3_4607-5008_4619.wav,2700,3518,-818
588,b-3_1568-1665_1595.wav,VTTS_b-3_1568-1665_1595.wav,4010,3762,248
589,b-4_301-400_400.wav,VTTS_b-4_301-400_400.wav,5930,11610,-5680
590,b-1_2624-2724_2679.wav,VTTS_b-1_2624-2724_2679.wav,3540,2995,545
591,b-1_2523-2623_2548.wav,VTTS_b-1_2523-2623_2548.wav,3460,4284,-824
592,b-4_1601-1706_1645.wav,VTTS_b-4_1601-1706_1645.wav,8270,8638,-368
593,b-3_1666-1763_1715.wav,VTTS_b-3_1666-1763_1715.wav,2600,2972,-372
594,b-2_1-100_19.wav,VTTS_b-2_1-100_19.wav,1990,1846,144
595,b-1_1616-1716_1693.wav,VTTS_b-1_1616-1716_1693.wav,1660,1591,69
596,b-1_74-174_160.wav,VTTS_b-1_74-174_160.wav,950,1033,-83
597,b-4_501-1014_577.wav,VTTS_b-4_501-1014_577.wav,5490,5248,242
598,b-3_501-930_757.wav,VTTS_b-3_501-930_757.wav,2370,1927,443
